sentence_id,chunk_id,pos,text
8135,406,15,"he silently cursed contreras for being so careless , then exhaled a sigh of relief when he heard the drug lord call his whores back inside the boat with him ."
8136,406,16,"alberto had six men on land , two on the boat , and one on each side of the bridge superstructure keeping watch for any potential menace that they might miss from the dock ."
8137,406,17,"it would be impossible to sneak up on the yacht from the water in the still of the night a boat would be immediately detected , even if it was being rowed ."
8138,406,18,"but he wanted to ensure that all avenues of attack were covered , so even the waterside was being watched ."
8139,406,19,"contessa was docked on a side tie , her port side fastened to the pilings and the starboard side facing the harbor opening , beyond which the bay stretched into a black nothingness ."
8140,407,0,if there was going to be an assault it would have to come from the land because theyd have enough warning from the ships radar to take positions on the waterside and cut any encroaching vessel to pieces .
8141,407,1,theyd covered all possible approaches yet he was still worried .
8142,407,2,"maybe it was the place , or maybe because it was the last night of papis latest binge ."
8143,407,3,but alberto had an ugly feeling in his guts and it wasnt something hed eaten .
8144,407,4,his primeval senses tingled as if there was something out there coming for them .
8145,407,5,"and whatever it was , it meant them harm ."
8146,407,6,"he called to his men for their radio check-in ; everyone responded immediately , sounding alert and precise ."
8147,407,7,"seasoned professional killers from a half dozen countries , making thirty-five grand a month each to lay their lives on the line ."
8148,407,8,he didnt like the odds of anyone foolish enough to take them on in the dead of night .
8149,407,9,but his gut still told him they had a problem .
8150,407,10,"the assassin checked the luminescent face of his stopwatch , noting with satisfaction that he was on schedule ."
8151,407,11,"he listened for the sound of the party at the marina , which was still some distance away ."
8152,407,12,faint gusts of music muttered a vague cadence over the water .
8153,407,13,the target was making it almost too easy for him .
8154,407,14,perhaps it was just providence calling time on papi .
8155,407,15,"but whatever the wheels within wheels of cruel nature , he thanked his lucky stars that hed taken this contract one of the largest hed ever been offered , at a million and a half dollars ."
8156,407,16,"hed planned the attack to the second and researched everything from the marina layout to the surroundings , even going as far as locating blueprints and a schematic for the ship and committing them to memory ."
8157,407,17,this was his specialty the impossible to carry-off execution of untouchables was his stock-in-trade .
8158,407,18,it had made him infamous in a relatively short time .
8159,407,19,"but this would be the most difficult sanction yet , due to the heightened vigilance of the security team he knew would be on-edge the final night of their rough duty , which concluded in a vulnerable location ."
8160,408,0,"hed thought through all possible ways of terminating contreras , and when hed decided on his final plan , even he was impressed at the ingenuity of it ."
8161,408,1,"now he just needed his contractors to be on time and to do their job , and papi was better than dead ."
8162,408,2,he slipped below the surface of the water and submerged to a depth of fifteen feet .
8163,408,3,that would be sufficient for his purposes .
8164,408,4,the small waterproof gps unit hed programmed with the coordinates of the dock radiated an orange glow that was readable from three feet away .
8165,408,5,"by his calculations , he would need ten minutes to swim to his starting position before the plan engaged , though hed allowed himself fifteen , just in case ."
8166,408,6,better safe than sorry on a night like this .
8167,408,7,"his tank held sufficient air to breathe for an hour , which he hoped would be far more than necessary ."
8168,408,8,"it had been difficult arranging for all the pieces hed need to end the life of the brutal cartel boss ; expensive too , but sometimes cost was key ."
8169,408,9,hed learned through harsh experience not to pinch pennies or cheap out .
8170,408,10,"by the end of the night hed be far richer , so in the end , whatever his sunk costs were would have paid for themselves ."
8171,408,11,he was nothing if not pragmatic about the job .
8172,408,12,"his easy , practiced stroke propelled him smoothly through the warm water as he neared the private marina ."
8173,408,13,"he sensed he was close when he felt a current heralding the mouth of the harbor , as the surging tide pulled him through the broad opening ."
8174,408,14,"visibility was zero in the inky darkness so he was flying entirely by his instruments , which told him he had another hundred and fifty yards to go ."
8175,408,15,"contessa was berthed at the dock closest to the harbors entrance , commanding the entire length , so there was no cover or alternative to doing the dive ."
8176,408,16,a commotion from the sea bed startled him with a cloud of muddy sediment .
8177,408,17,"a large stingray rose from the muck and glided by him , nudging his neoprene-encased legs with one of its wings ."
8178,408,18,"more sensing the creature than seeing it , he was momentarily caught off guard ."
8179,408,19,"his respiration increased as he flailed in alarm , causing a rush of bubbles to hurtle to the surface ."
8180,409,0,"battling for control over his breathing , he struggled to slow his heart rate after a few seconds of inward composure , he had it back to beating at a moderate pace ."
8181,409,1,"he didnt pause long to dwell on the near-miss , beyond musing that it would be ironic if his meticulously plotted assassination fell apart due to surface froth from a panicked brush with a bottom-dwelling myliobatoidei ."
8182,409,2,another glance at his watch confirmed that he still had five minutes to go .
8183,409,3,"by his reckoning he should be sixty or so yards from the front of the boat , and ninety from his targeted position ."
8184,409,4,"after a few more moments of swimming , he dimly registered the hull of the massive ship above him an opaque outline floating on an already dark surface , faintly illuminated by lambent swirls of the surrounding marina lights ."
8185,409,5,"carefully calculating the distance , he moved to the spot his schematics told him would be the correct one for his purposes ."
8186,409,6,"from a mesh sack attached to his dive belt , he fished out a suction cup with a handle on one end , which he affixed to the hull ."
8187,409,7,the assassin could feel the vibration of the big generators that provided all the power when the massive twin mtu turbo-diesels were at rest .
8188,409,8,"as expected , all systems were operating at full bore on the luxurious yacht ."
8189,409,9,"he extracted a waterproof battery-powered drill , and after taking one final confirming look at his position on the hull , he jammed the bit against the fiberglass and depressed the trigger ."
8190,409,10,"the diamond-tipped steel shredded its way through hard , fibrous material almost five inches thick ."
8191,409,11,"he dropped the drill back into his sack and extracted a small gas canister with a rotating valve on the end , where it connected to a custom-fabricated seven-inch tube that would be a snug fit in the hole ."
8192,409,12,"he jammed it up into the new opening and twisted the valve , wishing he could hear the satisfying hiss that would terminate the target ."
8193,409,13,that was where part two of the plan came in .
8194,409,14,the assassin depressed a button on the suction cup and it dropped away from the hull .
8195,409,15,"he swam to the far side of the ship that was facing the bay and cautiously poked his head out of the water , right next to the section where the engine vents drew in air ."
8196,409,16,another glance at his watch confirmed that he had a hundred and forty more seconds before it was show time .
8197,409,17,"he groped in the sack and , after re-submerging , drilled another hole , this time where the central air conditioning units were situated ."
8198,409,18,"he repeated the procedure with a second gas canister and returned to the surface again , hurriedly extending a telescopic tube akin to a car radio antenna ."
8199,409,19,"the assassin fitted a third , larger canister onto the end of the extension and , now in position and prepared , waited for the fireworks to begin ."
8200,410,0,alberto was the first to hear the big choppers rotors .
8201,410,1,"by the time he had radioed to his men , the sound of the aircraft had increased to a chattering roar ."
8202,410,2,"a searchlight stabbed through the night , racing over the buildings and then towards the marina , tracing over the assembled boats until it finally alighted on contessas towering mass , blinding the two armed sentries in the top-level bridge ."
8203,410,3,alberto screamed into the radio to his men to hold their fire nobody from the helicopter was shooting .
8204,410,4,"the piercing light slowly moved along the concrete path , locking onto the armed men and freezing each in place before it moved on to the next ."
8205,410,5,"eventually , satisfied that there was no unusual mischief going on at the marina , the beam shut off and the chopper rose , hovering for another twenty seconds before banking and moving back towards its home base in manzanillo ."
8206,410,6,"it was one of the navy copters , no doubt sent over to check on reports of armed men on the waterfront ."
8207,410,7,"the army and the navy chiefs in the area had been paid off , so there shouldnt have been any problem ."
8208,410,8,it likely took a couple of radio exchanges before they called off the dogs .
8209,410,9,"few things in life scared alberto , but the prospect of taking on a contingent of armed mexican marines was one of them ; the army wasnt a problem , but the marines knew their shit ."
8210,410,10,"they were the equivalent of the american green berets , the toughest of the tough , and they generally meant business ."
8211,410,11,"alberto should know : he employed three ex-marines who were genuine , authentic hard cases even in a world where blood was spilled casually on a daily basis ."
8212,410,12,"the unexpected fire-drill over , the patrols commenced again ."
8213,410,13,"the night was still , and contessa gently rocked against the swell of the incoming tide , the music from within still booming its siren song into the deep ."
8214,410,14,"the assassin made his way through the cabin to the main stateroom , his silenced pistol at the ready ."
8215,410,15,"hed brought it in a waterproof bag , in which he kept anything that shouldnt get immersed during the dive ."
8216,410,16,"he didnt think hed need to use it , but better to be prepared ."
8217,410,17,"hed pulled his flippers off and set them on the rear deck , where he could grab them in a hurry ."
8218,410,18,"worst case , he could always swim without them , although it would be much rougher going ."
8219,410,19,"that wasnt his most pressing problem now , though ."
8220,411,0,he needed to memorialize his success and get the proof back to his clients so he could collect the second half of his fee and build his reputation in the process .
8221,411,1,he pushed the door to the master stateroom open and encountered a tableaux straight out of hell .
8222,411,2,"papi lay naked in the center of the bed , surrounded by his three young playmates , also naked ."
8223,411,3,"the nerve gas hed bought from the russians had done its work , circulating via the three zoned air conditioners ."
8224,411,4,"hed been guaranteed that the gas would kill within ten seconds of inhalation , but he needed to be sure ."
8225,411,5,"the sight of the female corpses , bloody foam caked around their mouths and noses , already cyanotic , had no effect on him ."
8226,411,6,"this was his job , his chosen profession ."
8227,411,7,"collateral damage was regrettable , but part of the deal ."
8228,411,8,"the girls would have likely been dead within a few years anyway , either at the hands of these goonsor their rivals ."
8229,411,9,"it was a fast money life , which didnt come with a retirement plan ."
8230,411,10,"breathing through his respirator , the assassin studied the dead cartel boss , then fired a single shot through his forehead , more for effect than anything ."
8231,411,11,he inspected his handiwork dispassionately before reaching into the watertight gun bag for a cell phone and a laminated rectangle .
8232,411,12,"approaching the man , he positioned the card almost tenderly on his exposed throat before snapping a photo with the phone ."
8233,411,13,"the figure on the card seemed to watch the proceedings without interest , his medieval regal gaze unblinking in perpetuity , the double-edged blade of his clutched sword forever pointing at the heavens ."
8234,411,14,"satisfied with his handiwork , the assassin dropped the phone back into the sack and sealed it before placing it into the web bag hanging from his dive belt ."
8235,411,15,"he heard movement from up on the bridge heavy footsteps that carried down into the mid-ship stateroom , which could signal either a problem or a shift change ."
8236,411,16,the one part of the plan he hadnt been able to nail was a detailed agenda for the security team .
8237,411,17,"there was just nobody he could find that could be paid off , so hed had to wing it ."
8238,411,18,he hoped that wasnt a fatal flaw tonight .
8239,411,19,"hed know soon enough ; even though his work was done , he still needed to complete phase two of the sanction , which was often the hardest part the part where he got out alive ."
8240,412,0,alberto called his men to an area near the dock and briefed the new arrivals .
8241,412,1,"they would be on shift until four-twenty , at which point theyd be relieved by a new , fresh set of eight ."
8242,412,2,"the men handed the replacements their weapons and spare clips , then moved in a group toward the hotel , a wing of which had been booked for the security detail and boat staff ."
8243,412,3,"alberto debated going with them , having already been on for eight hours , but he couldnt eradicate the twisting in his stomach that something was amiss , so he knew there was no way hed be able to sleep ."
8244,412,4,"he held up a pair of night vision goggles and studied the rocks of the jetty that protected the harbor , slowly and carefully scanning every foot of them ."
8245,412,5,"a cry from the bridge interrupted his reconnaissance , and he looked up to where one of the new arrivals was waving ."
8246,412,6,alberto turned the volume up on his handheld and called to the man .
8247,412,7,iwas papi or any of the girls swimming earlier today or this evening ?
8248,412,8,"alberto asked , honestly puzzled by the question ."
8249,412,9,theres a pair of without warning the radio went dead .
8250,412,10,the hair on albertos arms stood up as he peered through the goggles up at the bridge .
8251,412,11,he couldnt see either of the men who were stationed there as sentries .
8252,412,12,"alberto hissed into the radio , his hopes sinking even as he called ."
8253,412,13,"the body of one of the two guards sailed over the side of the bridge , landing in a formless mass four stories below on the concrete surface of the dock near albertos feet ."
8254,412,14,"alberto stared at the body in disbelief , a stain of thick , dark blood quickly pooling around the corpse ."
8255,412,15,"moments later a second corpse hurtled over the security men all rushed toward the yacht , now in full-scale attack mode ."
8256,412,16,"the two men on the bridge had been in unassailable positions , with the only access from the rear deckand the salon , where papi had last been seen leading his friends below to his palatial zebra wood-paneled stateroom ."
8257,412,17,"the night abruptly exploded into an inferno , temporarily blinding alberto ."
8258,412,18,"from inside the boat , the whump of an incendiary grenade illuminated the interior with a white-hot flash before the ensuing blaze erupted from the side windows , shattered from the scorching blast ."
8259,412,19,"a figure in black wearing scuba gear swung from the bridge over the waterside of the ship , dropping the forty feet into the harbor even as alberto hazily trained his weapon on him and opened fire with a hail of bullets ."
8260,413,0,"burst after burst of sizzling lead seared into the water where the diver had submerged , and albertos men quickly joined him , shooting point blank into the surface in the hopes of hitting something ."
8261,413,1,"the assassin allowed himself to sink to the bottom , twenty-five feet below the surface ."
8262,413,2,"he kicked a few feet and took cover beneath the gargantuan hull , the bullets tearing harmlessly through the deep where he would have been if he was stupid enough to try to swim out of the harbors mouth ."
8263,413,3,hed give it a few minutes and let the gunmen exhaust their wrath before doing so he still had sufficient air .
8264,413,4,"even the most dedicated mercenaries would tire of emptying weapons into the bay for no reason , so it would only be a few more moments before they stopped and began thinking about evacuating before the military arrived to check on the blaze ."
8265,413,5,it would be a long slog across the bay without the swim fins hed been forced to leave on the aft deck .
8266,413,6,"he made a mental note in the future to bring an extra set with him to attach to the hull , where they would be safely waiting for him if he was forced to make a hasty departure ."
8267,413,7,"he checked his watch and peered through the gloom at his regulator gauge , which he illuminated using the dim glow from the gps ."
8268,413,8,"he had forty-five percent left , which would get him out of the harbor and at least halfway across the bay before he needed to jettison the tank and switch to using his snorkel ."
8269,413,9,"with any luck at all he would be on the far side , on the banks of the little fishing hamlet of barra de navidad , within an hour and fifteen minutes , where a battered toyota tacoma sat waiting on a dark , deserted street by the water ."
8270,413,10,it would be the least-expected escape route given it was the farthest point from the ship .
8271,413,11,"if the security detail still had any fight left in them after losing their meal ticket , theyd deploy to the more obvious areas closer to the yacht , although any pursuit would be hurried due to concerns over the arrival of the marines ."
8272,413,12,"the odds of there being any serious hunt for him were about zero , he knew ."
8273,413,13,theyd be far more interested in clearing out before they had to explain their heavily armed presence to the military .
8274,413,14,"from the town of barra , he could be in manzanillo within forty minutes , or better yet , at one of the big hotels just north of town ."
8275,413,15,"they were showing their age , but he still liked las hadras resort as a place to lay low for a few days while waiting for the wire transfer to hit his account ."
8276,413,16,"when he got to shore he would e-mail the photo of papi , with his distinctive calling card in glorious display , using his cell phones internet capability ."
8277,413,17,"the client would be suitably impressed , given yet another impossible execution in his notorious string of accomplishments had gone off without a hitch ."
8278,413,18,the gas had been a novel touch and hed been delighted with the results .
8279,413,19,"it was short-duration and would have blown off within five minutes of entering the air-filtration and conditioning system , so the only trace any investigators would find would be the empty canisters wedged into the hull ."
8280,414,0,"at that stage it would be pretty obvious that something in the atmosphere had killed the passengers , so the discovery would have zero effect on anything ."
8281,414,1,the vendor had done well with the choice ; the assassin grinned behind the heavy glass mask hed use him again .
8282,414,2,reliability in the assassins game was key to sustaining rewarding long-term relationships .
8283,414,3,"rousing himself from his reverie , he began swimming slowly away from the boat , hugging the bottom so as to avoid any telltales to the flashlight beams playing across the surface ."
8284,414,4,they were wasting their time but he wanted to take no further chances .
8285,414,5,he resolved to hold his breath for the two minutes it would take to make it to the harbor entrance and to safety there was no point in increasing the odds of more shooting by leaving an unnecessary bubble trail up top if he didnt have to .
8286,414,6,"by the time the flames were extinguished there was little left of the ships upper salon or staterooms , other than the main bedroom used by the owner ."
8287,414,7,"when alberto made his way down the shattered stairs to the companionway that led to that area , he already knew in his heart what his eyes would confirm ."
8288,414,8,"his boss , his sacred charge , was dead ."
8289,414,9,"still , nothing could have prepared him for the vision of a naked papi with the tarot card sticking out of his bloody , froth-caked mouth , surrounded by the cold-blue naked flesh of his nubile companions who had obviously died in excruciating agony ."
8290,414,10,his blood ran cold when he saw the image of the seated regent protruding from papis face .
8291,414,11,"hed heard the stories , the rumors of the ghost that came to kill , but had never believed they were true ."
8292,414,12,"until hed witnessed the handiwork with his own eyes the handiwork of the king of swords , or el rey as he was known in mexico ."
8293,414,13,"he was every heavily protected targets worst nightmare the man who could walk through walls or up the sides of buildings , and from whom no one was safe ."
8294,414,14,seeing the assassins calling card was a loss of any innocence or hope hed ever had .
8295,414,15,"because now , alberto knew that there was indeed a boogeyman , a devil that danced in the darkness , a stealer of things precious for delivery to hell ."
8296,414,16,"alberto could say with assurance that there was something that scared him more than the mexican marines , more than torture , more than the prospect of death itself ."
8297,414,17,"he , a man for whom slaughter and killing was mundane , had seen the face of true evil , and it had stared back at him , unflinching ."
8298,414,18,el rey had come during the night and stolen papis soul .
8299,414,19,"chapter 2 twenty-five years ago , sinaloa , mexico the flames leapt up into the night sky , their eerie flickering the only evidence that anything man-made had existed in the deserted field of marijuana plants ."
8300,415,0,"the shacks were ablaze , sending embers shooting into the air as they carried the captives hopes of survival to heaven with them ."
8301,415,1,"the little girl sobbed , terrified of what was to come ."
8302,415,2,"her mother , helpless beside her , howled an incoherent , primal sound into the ground next to the mutilated corpse of her youngest , while futilely struggling against the crude plastic ties that bound her bloody wrists ."
8303,415,3,"this had been the worst night in the toddlers short , harsh life , and it seemed surreal to her ."
8304,415,4,"the dead form of her father lay sprawled next to her mother , his life extinguished in an unspeakable manner ."
8305,415,5,she had so much to do her life was just starting .
8306,415,6,"true , it had been a difficult existence so far , as the daughter of a dirt-poor farmer in the hills of rural mexico ; another mouth to feed in a hard environment where money was non-existent and the family lived off the land ."
8307,415,7,"but , as with most children , she loved her parents wholeheartedly , no matter what the circumstance ; they were her universe and she had just begun viewing the world as a thing apart from them ."
8308,415,8,"as the seasons came and went , the familys time was spent working their meager patch of land : a plot of several acres that had been in the family for over a century ."
8309,415,9,"they survived without any creature comforts , their power provided by an ancient gas-powered generator which was used only in emergencies gasoline being far too precious a commodity to waste on luxuries such as lights ."
8310,415,10,there was no plumbing ; their water came from an artesian well .
8311,415,11,"still , it was a life , her life , and the only one shed known in her four years on the planet and like most organisms , she wanted it to continue as long as possible ."
8312,415,12,"the men had arrived in their huge truck , and soon the shack the little family called home was ablaze and her sister and father were no longer of this world ."
8313,415,13,"and now she kneeled , crying while she murmured the only prayer she knew , hoping it would work as a talisman to keep the bad men at bay ."
8314,415,14,"our father , who arth in heaven , she lisped in a soft , tremulous tone ."
8315,415,15,"she swiveled her head and watched as an older man , who had just arrived after their field had been set alight , walked slowly back to his vehicle holding the hand of a young boy her brother ."
8316,415,16,"one of the remaining two men moved beside her and grabbed her mothers hair , lifting her to her knees , her grief shrieking in gasping sobs even as she trembled in shock and fear ."
8317,415,17,"her shoulders shook the shabby sleeves of her torn peasant dress , now bloody and filthy from the abuse shed received at the hands of the animals who stood by them with their pistols and cowboy boots ."
8318,415,18,"a gunshot rang out , deafening the little girl her mother fell forward onto the bloody dirt , her suffering ended , gone to join her husband and baby ."
8319,415,19,"the little girl cried to the silent god who had abandoned her , an innocent , even as she continued to recite the words shed been assured would protect her through anything ."
8320,416,0,"thy king done come she closed her eyes against the horror of the scene and imagined a place where she would be forever young , playing in a beautiful grass field with puppies and ponies ; her father , young , healthy and vibrant running beside her as her mother tossed her baby sister into the air , eliciting squeals of glee from the delighted tike ."
8321,416,1,"she sensed the cold menace of the gun barrel against the back of her tiny head , and redoubled her efforts to send her maidez to her creator ."
8322,416,2,"thy will be the lead ripped through her cerebrum , abruptly terminating her brief sojourn on earth ."
8323,416,3,her frail body tumbled lifelessly to the ground .
8324,416,4,"the men watched as the cannabis caught fire , fed by the gasoline that had been so frugally saved for the familys power , their butchery merely another days work in their brutal world of enforcement of their absolute power ."
8325,416,5,"both would sleep well that night , their consciences long ago having been discarded as impediments to their working for the group that would later become the sinaloa cartel the most powerful and ruthless of the mexican narcotraficantes ."
8326,416,6,the nights drama had been another in a long line of horrors theyd inflicted on their fellow men in order to solidify their jefes control over the region .
8327,416,7,"the citizenry only understood and respected one thing , and that was brute force ."
8328,416,8,"they were the delivery system for that primal justice , and they knew that nobody would ever miss the peasant family or question the events of that night ."
8329,416,9,it was all business as usual ; nobody wanted to have the men visit their home if they were too inquisitive about what had happened or where the farmer and his family had gone .
8330,416,10,the events would remain just another footnote in the slaughter that was an ongoing part of the drug traffic in mexico .
8331,416,11,"there was nobody to defend the innocents , and so they perished , as countless others had before them in brutal episodes that determined nothing ."
8332,416,12,mexicos soil was steeped in the blood of the helpless the men knew that nobody would mourn them .
8333,416,13,"they had no power , no clout , and so were disposable ."
8334,416,14,"the enforcers returned to their truck , which started with a roar , and they tore off into the night , down the dirt track that led to civilization , such as it was ."
8335,416,15,"~ ~ ~ twenty years ago , sinaloa , mexico horses whinnied as they galloped around the periphery of the open field ."
8336,416,16,the men gathered in the center whistling at the ponies as they celebrated their temporary equestrian freedom .
8337,416,17,"a sprawling mission-style hacienda sat imposingly in the distance easily twenty-thousand feet of interior space built on a bluff overlooking a river which burbled softly below it as it carried fresh water from the mountains , so vital for the irrigation of the regions crops , which were mainly tomatoes and marijuana ."
8338,416,18,"the majority of the cannabis grown in mexico came from sinaloa , and it had been this harvest that had been instrumental in the creation of the modern cartel system ."
8339,416,19,"originally , only a few families engaged in the trafficking of marijuana to the u.s. , along with heroin of moderate quality and purity produced in modest , local fields ."
8340,417,0,"it had been a small business , operated like a cottage industry , tightly held with a minimum of violence other than turf wars over growing and distribution rights ."
8341,417,1,"then , in the late 1970s , the dynamics had shifted ; the smuggling networks that had been engaged in this relatively benign trade took on the burden of moving cocaine through mexico for the colombian cartels , and then the money got much bigger as the cali and medellin cartels grew increasingly reliant on their mexican smugglers to get the product to the u.s ."
8342,417,2,"this naturally led to a situation where the mexicans began getting paid in product , versus cash , driving them to become distributors , as opposed to transporters and the money involved took another quantum jump ."
8343,417,3,"by the early 1990s , the mexican cartels were handling much of the trafficking for the colombians , whose cartels had disintegrated in the late 1980s with their survivors now focused mainly on manufacturing ."
8344,417,4,"within a little over a decade , a small business had become a multi-billion-dollar industry and the various factions fought it out for the rights to their geographical areas ."
8345,417,5,"by 1990 , the sinaloa cartel was the most powerful in all mexico in all the world , in fact primarily because the godfather of the mexican drug trade , miguel angel flix gallardo , was from culiacan , the capital of sinaloa ."
8346,417,6,"it was he who ran a hundred percent of the trade through mexico during the seventies and eighties , and he who had the relationships with the colombians ."
8347,417,7,"in the mid-eighties , he decided to divide up mexico into regions , so the power that was naturally concentrated in sinaloa remained there , with the other cartels acting as satellites to that main central group ."
8348,417,8,"that changed when gallardo went to prison in the late eighties , which created a vacuum in the leadership and opened the door for the smaller , less important cartels to assert a better foothold ."
8349,417,9,"in particular , the tijuana cartel and the juarez cartel had jockeyed for greater sway and a larger chunk of the profits , leading to often bloody wars with their sinaloa brethren ."
8350,417,10,"the group of men watching the horses laughed easily together , cans of tecate tempering the worst of the mid-day heat ."
8351,417,11,"it was fall , the storm season was largely over , but the temperatures could still reach the high nineties during the day , bringing with it substantial humidity ."
8352,417,12,"the oldest of the men , don miguel lopez , a tall , lean man with the leathery complexion that came from a lifetime outdoors , had his left hand resting on the shoulder of a ten-year-old boy , already lanky from the summers growth spurt that had left him all arms and legs , an alien in an unfamiliar body ."
8353,417,13,"it was his birthday and , at ten , it was time for him to begin learning the skills hed require to survive in an ever-competitive world ."
8354,417,14,"in mexico , with a head of the household who was one of the original ranking members of the sinaloa cartel , that translated into more than reading , writing and arithmetic ."
8355,417,15,"don miguel , the elder statesman of the group , smoothed his mustache and lifted his cowboy hat , wiping away the sweat from his brow with a soiled red cloth handkerchief he carried for that purpose , and then patted the boys shoulder ."
8356,417,16,its time for you to learn about the way of the world .
8357,417,17,"as part of your birthday , im handing you over to emilio here , who will teach you everything youll need to know about maintaining a healthy body and mind , as well as about horses and weapons ."
8358,417,18,"and who knows ; maybe when youre older , he can even teach you a thing or two about women , don miguel joked ."
8359,417,19,the surrounding men obligingly laughed at his playful sense of fun .
8360,418,0,"my business will be demanding an increasing amount of my time and ill be traveling much of the year , so im entrusting you to emilios capable hands ."
8361,418,1,youre to treat him with the same respect you would afford me .
8362,418,2,"hes your mentor , which is a position of honor , but its also one of responsibility , and if you fail to apply yourself it will reflect poorly on him ."
8363,418,3,he didnt talk much had never seen much point to it .
8364,418,4,"even at his tender age hed discovered that it wasnt what people said , it was what they did that counted , so engaging in what he viewed as meaningless banter served no purpose ."
8365,418,5,"he looked up at emilios wizened face , battered by the cruel vagaries of a fickle universe , and fixed the man with his gaze remarkable in its intensity , especially given that he was just a boy ."
8366,418,6,"emilio regarded him and then grunted , gesturing with his head for the boy to follow him ."
8367,418,7,"the pair walked toward the stables and , once out of view of the men , emilio got down on one knee so as better to get his point across ."
8368,418,8,"i know your history , and im here to tell you nothing matters but the present and the future ."
8369,418,9,the only reason the past matters is so you can learn from it .
8370,418,10,thats the whole reason making mistakes and surviving them matters .
8371,418,11,experience is what we call the mistakes we survive .
8372,418,12,"emilio grinned , and tussled the boys hair ."
8373,418,13,"every day , before you go to school , we will spend an hour together learning how to discipline your body ."
8374,418,14,"every afternoon after school , youll spend three hours with me , learning how to discipline your mind ."
8375,418,15,"once you have both under total control , well proceed to the fun stuff learning how to shoot , ride , swim , hunt , and how to stay hidden ."
8376,418,16,but i cant teach you anything until you have control over yourself .
8377,418,17,"the boy glared at him dubiously , his dislike of the situation and his new mentor obvious ."
8378,418,18,"emilio swatted him on the side of the head , just enough to get his attention ."
8379,418,19,"you cant hide your emotions , so youre an open book to anyone who wants to read you ."
8380,419,0,"you dont like me , and its obvious so i now have power over you ."
8381,419,1,"youve given me that power by failing to contain your feelings , and i can use it to hurt you ."
8382,419,2,so your first lesson is to control your emotions .
8383,419,3,"if not , theyll control you , and youll be blown around like a leaf , always reacting to whatever storm is taking place in your brain ."
8384,419,4,"even at ten years old , the boy had learned to listen ."
8385,419,5,emilio could see the wheels turning in his small head as he absorbed what the older man had said .
8386,419,6,it doesnt matter to me whether we do this the easy way or the hard way .
8387,419,7,"if youre interested in proving youre stubborn , save your energy for something that matters ."
8388,419,8,"you want to prove something , show me youre determined ; youll have plenty of chances ."
8389,419,9,"my job is to build you into a leader , a man others will look up to , who makes smart decisions with a level head , and who never , ever loses his cool ."
8390,419,10,youll soon figure out that its better to put some effort into learning what im teaching rather than fighting it .
8391,419,11,"in the end , resisting the lessons will just be delaying the inevitable , which is getting to the fun parts ."
8392,419,12,"make a choice , then eliminate all other possible outcomes ."
8393,419,13,"i hope you select a good one , emilio concluded , and then opened the barn door and moved inside to the bales of hay ."
8394,419,14,he studied the pile and motioned with his hand to the old pitchfork leaning against the far wall .
8395,419,15,"starting today , and every day until i tell you that you can stop , i want you to move the hay from these bales , over to this pile by the feeding trough ."
8396,419,16,"spend one hour per day doing it , every morning before school ."
8397,419,17,"emilio glanced at the boy , who now regarded him impassively ."
8398,419,18,"the old man reached into his pocket , and produced a new stainless steel wrist watch , tearing off the tags as he examined the clasp ."
8399,419,19,"he looked at the time and then tossed it to the boy , who snatched it out of the air with ease ."
8400,420,0,"its always important to give , in order to get ."
8401,420,1,i see youre right-handed by your catch .
8402,420,2,"well work together so that you can do any task with either hand , equally comfortably ."
8403,420,3,"if youre ever wounded in one arm , you can use the other , and that edge could be the difference between you living or dying on the floor ."
8404,420,4,the boy nodded his head in the affirmative .
8405,420,5,never tell me you know something if you dont .
8406,420,6,i dont mind it if you dont know not knowing if you havent been shown isnt your fault .
8407,420,7,"not knowing because you werent shown because you pretended to knowthats stupidity , emilio cautioned ."
8408,420,8,i know how to tell time ; how to read a clock .
8409,420,9,"im not stupid , the boy declared angrily ."
8410,420,10,but you still havent learned my first lesson .
8411,420,11,"by showing me how youre feeling , either with your voice , or eyes , or body , youre giving me an advantage over you ."
8412,420,12,"so well work on you learning to control your emotions , to be cool and collected at all times ."
8413,420,13,"its the first lesson ill teach you , and probably the single most valuable ."
8414,420,14,"emilio studied the boys features , the dark brown eyes radiating a quiet intensity ."
8415,420,15,"once you master the ability to manage your inner domain , you will have power over others , instead of them having power over you ."
8416,420,16,learning to do so is a matter of practice .
8417,420,17,"the more you practice , the more composed youll become , and the faster youll progress ."
8418,420,18,its not just about hiding your emotions from others its about arresting your state .
8419,420,19,"if nothing else , always remember that ."
8420,421,0,"emilio glanced at the pitchfork , then back at the boy ."
8421,421,1,"and something tells me you dont like losing , eh ?"
8422,421,2,"well , heres another piece of experience from a lifetime of mistakes : winning takes work usually a lot of it ."
8423,421,3,"so , happy birthday , treat your watch with care and it will function well for many years and get to the hay its not going to move itself ."
8424,421,4,"emilio turned and strode out of the building and onto the dirt riding path , leaving the boy to his thoughts ."
8425,421,5,"emilio could tell he was one tough little bastard , that was for sure ."
8426,421,6,"you had to break their spirits sufficiently so that they could learn how to behave in a productive manner , but not crush them entirely you wanted a thoroughbred that desired to winor it became a plow horse ."
8427,421,7,"don miguel was a smart man , and he had been clear that he expected the boy groomed to be a suitable heir to his rapidly expanding fortune ."
8428,421,8,the next five or six years would be the ones that forged the boys character and made him into whatever he would ultimately be .
